"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
45099386882,4769;2;1;1;76;;;;;;;;;"22.06.2023 09:17:07";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45099386928,5185;2;0;1;203;;;;;;;;;"22.06.2023 09:17:11";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45099386928,5185;2;0;1;76;;;;;;;;;"22.06.2023 09:17:11";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45099387215,2546;2;6;1;203;;;;;;;;;"22.06.2023 09:17:35";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45099387215,2546;2;6;1;76;;;;;;;;;"22.06.2023 09:17:35";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45100297347,419;2;1;1;203;;;;;;;;;"23.06.2023 07:08:11";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45100297347,419;2;1;1;76;;;;;;;;;"23.06.2023 07:08:11";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45100297578,9352;2;0;1;203;;;;;;;;;"23.06.2023 07:08:31";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45100297578,9352;2;0;1;76;;;;;;;;;"23.06.2023 07:08:31";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45100298296,632;2;1;1;74;;;;;;;;;"23.06.2023 07:09:33";"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal"
45100298400,8218;2;0;1;74;;;;;;;;;"23.06.2023 07:09:42";"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal"
45103459133,8079;2;6;1;203;;;;;;;;;"26.06.2023 11:01:09";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45103459133,8079;2;6;1;76;;;;;;;;;"26.06.2023 11:01:09";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45103459133,8194;2;6;1;74;;;;;;;;;"26.06.2023 11:01:09";"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal"
45106753348,3681;2;1;1;198;;;;;;;;;"29.06.2023 18:04:49";"ODVS (1) Diag_AanGeel";"HMI_Connection_HN_Lokaal"
45106753348,3681;2;1;1;193;;;;;;;;;"29.06.2023 18:04:49";"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45106753348,3681;2;1;1;195;;;;;;;;;"29.06.2023 18:04:49";"SVS (4) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45106753348,3681;2;1;1;201;;;;;;;;;"29.06.2023 18:04:49";"ODVS (2) Diag_AanGeel";"HMI_Connection_HN_Lokaal"
45106753348,3681;2;1;1;181;;;;;;;;;"29.06.2023 18:04:49";"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45106753348,3681;2;1;1;183;;;;;;;;;"29.06.2023 18:04:49";"SVS (2) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45106753348,3681;2;1;1;175;;;;;;;;;"29.06.2023 18:04:49";"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45106753348,3681;2;1;1;177;;;;;;;;;"29.06.2023 18:04:49";"SVS (1) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45106753348,3681;2;1;1;187;;;;;;;;;"29.06.2023 18:04:49";"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45106753348,3681;2;1;1;189;;;;;;;;;"29.06.2023 18:04:49";"SVS (3) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45106795134,5255;2;0;1;198;;;;;;;;;"29.06.2023 19:05:00";"ODVS (1) Diag_AanGeel";"HMI_Connection_HN_Lokaal"
45106795134,5255;2;0;1;193;;;;;;;;;"29.06.2023 19:05:00";"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45106795134,5255;2;0;1;195;;;;;;;;;"29.06.2023 19:05:00";"SVS (4) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45106795134,5255;2;0;1;201;;;;;;;;;"29.06.2023 19:05:00";"ODVS (2) Diag_AanGeel";"HMI_Connection_HN_Lokaal"
45106795134,5255;2;0;1;181;;;;;;;;;"29.06.2023 19:05:00";"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45106795134,5255;2;0;1;183;;;;;;;;;"29.06.2023 19:05:00";"SVS (2) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45106795134,5255;2;0;1;175;;;;;;;;;"29.06.2023 19:05:00";"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45106795134,5255;2;0;1;177;;;;;;;;;"29.06.2023 19:05:00";"SVS (1) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45106795134,537;2;0;1;187;;;;;;;;;"29.06.2023 19:05:00";"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45106795134,537;2;0;1;189;;;;;;;;;"29.06.2023 19:05:00";"SVS (3) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45120323278,3912;2;1;1;203;;;;;;;;;"13.07.2023 07:45:31";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45120323278,3912;2;1;1;76;;;;;;;;;"13.07.2023 07:45:31";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45120323347,8472;2;0;1;203;;;;;;;;;"13.07.2023 07:45:37";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45120323347,8472;2;0;1;76;;;;;;;;;"13.07.2023 07:45:37";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;198;;;;;;;;;"13.07.2023 07:46:00";"ODVS (1) Diag_AanGeel";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;193;;;;;;;;;"13.07.2023 07:46:00";"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;195;;;;;;;;;"13.07.2023 07:46:00";"SVS (4) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;201;;;;;;;;;"13.07.2023 07:46:00";"ODVS (2) Diag_AanGeel";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;181;;;;;;;;;"13.07.2023 07:46:00";"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;183;;;;;;;;;"13.07.2023 07:46:00";"SVS (2) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;175;;;;;;;;;"13.07.2023 07:46:00";"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;177;;;;;;;;;"13.07.2023 07:46:00";"SVS (1) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;187;;;;;;;;;"13.07.2023 07:46:00";"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;189;;;;;;;;;"13.07.2023 07:46:00";"SVS (3) Diag_AanSper";"HMI_Connection_HN_Lokaal"
45120323610,1042;2;6;1;203;;;;;;;;;"13.07.2023 07:46:00";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45120323610,1157;2;6;1;76;;;;;;;;;"13.07.2023 07:46:00";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45120333001,5278;2;1;1;203;;;;;;;;;"13.07.2023 07:59:31";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45120333001,5278;2;1;1;76;;;;;;;;;"13.07.2023 07:59:31";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45120333036,2616;2;0;1;203;;;;;;;;;"13.07.2023 07:59:34";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45120333036,2616;2;0;1;76;;;;;;;;;"13.07.2023 07:59:34";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45120333249,3866;2;6;1;203;;;;;;;;;"13.07.2023 07:59:53";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45120333249,3866;2;6;1;76;;;;;;;;;"13.07.2023 07:59:53";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45120734153,3218;2;1;1;204;;;;;;;;;"13.07.2023 17:37:11";"Noodstop andere brug getriggerd";"HMI_Connection_HN_Lokaal"
45120810202,4537;2;0;1;204;;;;;;;;;"13.07.2023 19:26:41";"Noodstop andere brug getriggerd";"HMI_Connection_HN_Lokaal"
45125337242,5463;2;1;1;203;;;;;;;;;"18.07.2023 08:05:38";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45125337242,5463;2;1;1;76;;;;;;;;;"18.07.2023 08:05:38";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45125337242,5463;2;1;1;68;;;;;;;;;"18.07.2023 08:05:38";"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal"
45125338454,2361;2;6;1;204;;;;;;;;;"18.07.2023 08:07:22";"Noodstop andere brug getriggerd";"HMI_Connection_HN_Lokaal"
45125338454,2361;2;3;1;203;;;;;;;;;"18.07.2023 08:07:22";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45125338454,2361;2;3;1;76;;;;;;;;;"18.07.2023 08:07:22";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45125338454,2361;2;3;1;68;;;;;;;;;"18.07.2023 08:07:22";"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal"
45125338457,9861;2;2;1;203;;;;;;;;;"18.07.2023 08:07:23";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45125338457,9861;2;2;1;76;;;;;;;;;"18.07.2023 08:07:23";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45125338457,9861;2;2;1;68;;;;;;;;;"18.07.2023 08:07:23";"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal"
45125338735,8218;2;1;1;203;;;;;;;;;"18.07.2023 08:07:47";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45125338735,8218;2;1;1;76;;;;;;;;;"18.07.2023 08:07:47";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45125340819,4676;2;0;1;203;;;;;;;;;"18.07.2023 08:10:47";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45125340819,4676;2;0;1;76;;;;;;;;;"18.07.2023 08:10:47";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45125340935,3241;2;6;1;203;;;;;;;;;"18.07.2023 08:10:57";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45125340935,3241;2;6;1;76;;;;;;;;;"18.07.2023 08:10:57";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45125534351,5856;2;1;1;203;;;;;;;;;"18.07.2023 12:49:28";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45125534351,5856;2;1;1;76;;;;;;;;;"18.07.2023 12:49:28";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45125534421,0417;2;0;1;203;;;;;;;;;"18.07.2023 12:49:34";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45125534421,0417;2;0;1;76;;;;;;;;;"18.07.2023 12:49:34";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45125534685,3588;2;6;1;203;;;;;;;;;"18.07.2023 12:49:57";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45125534685,3588;2;6;1;76;;;;;;;;;"18.07.2023 12:49:57";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45126456505,463;2;1;1;203;;;;;;;;;"19.07.2023 10:57:22";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45126456505,463;2;1;1;76;;;;;;;;;"19.07.2023 10:57:22";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45126456528,5995;2;0;1;203;;;;;;;;;"19.07.2023 10:57:24";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45126456528,5995;2;0;1;76;;;;;;;;;"19.07.2023 10:57:24";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45126456686,4236;2;6;1;203;;;;;;;;;"19.07.2023 10:57:38";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45126456686,4236;2;6;1;76;;;;;;;;;"19.07.2023 10:57:38";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45126482295,5903;2;1;1;203;;;;;;;;;"19.07.2023 11:34:30";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45126482295,5903;2;1;1;76;;;;;;;;;"19.07.2023 11:34:30";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45126482341,8981;2;0;1;203;;;;;;;;;"19.07.2023 11:34:34";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45126482341,8981;2;0;1;76;;;;;;;;;"19.07.2023 11:34:34";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45126482514,2245;2;6;1;203;;;;;;;;;"19.07.2023 11:34:49";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45126482514,2361;2;6;1;76;;;;;;;;;"19.07.2023 11:34:49";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45133305098,1481;2;1;1;203;;;;;;;;;"26.07.2023 07:19:20";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45133305098,1481;2;1;1;76;;;;;;;;;"26.07.2023 07:19:20";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45133305156,0301;2;0;1;76;;;;;;;;;"26.07.2023 07:19:25";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45133305167,6042;2;0;1;203;;;;;;;;;"26.07.2023 07:19:26";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45133305452,4884;2;6;1;203;;;;;;;;;"26.07.2023 07:19:51";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45133305452,5;2;6;1;76;;;;;;;;;"26.07.2023 07:19:51";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45133416049,8958;2;1;1;203;;;;;;;;;"26.07.2023 09:59:07";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45133416049,8958;2;1;1;76;;;;;;;;;"26.07.2023 09:59:07";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45133416154,0741;2;0;1;203;;;;;;;;;"26.07.2023 09:59:16";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45133416154,0741;2;0;1;76;;;;;;;;;"26.07.2023 09:59:16";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45133416373,3912;2;6;1;203;;;;;;;;;"26.07.2023 09:59:35";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45133416373,3912;2;6;1;76;;;;;;;;;"26.07.2023 09:59:35";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45133895966,2847;2;1;1;170;;;;;;;;;"26.07.2023 21:30:11";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45133895977,8588;2;0;1;170;;;;;;;;;"26.07.2023 21:30:12";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45134445657,9514;2;6;1;170;;;;;;;;;"27.07.2023 10:41:45";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45134512024,2708;2;1;1;203;;;;;;;;;"27.07.2023 12:17:19";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45134512024,2708;2;1;1;76;;;;;;;;;"27.07.2023 12:17:19";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45134512047,0718;2;0;1;203;;;;;;;;;"27.07.2023 12:17:21";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45134512047,0718;2;0;1;76;;;;;;;;;"27.07.2023 12:17:21";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45134512228,2986;2;6;1;203;;;;;;;;;"27.07.2023 12:17:37";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45134512228,2986;2;6;1;76;;;;;;;;;"27.07.2023 12:17:37";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45134544397,6273;2;1;1;203;;;;;;;;;"27.07.2023 13:03:56";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45134544397,6273;2;1;1;76;;;;;;;;;"27.07.2023 13:03:56";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45134544455,4977;2;0;1;203;;;;;;;;;"27.07.2023 13:04:01";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45134544455,4977;2;0;1;76;;;;;;;;;"27.07.2023 13:04:01";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45134544613,1366;2;6;1;203;;;;;;;;;"27.07.2023 13:04:15";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45134544613,1366;2;6;1;76;;;;;;;;;"27.07.2023 13:04:15";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45134563207,338;2;1;1;170;;;;;;;;;"27.07.2023 13:31:01";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45134563219,2245;2;0;1;170;;;;;;;;;"27.07.2023 13:31:02";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45134563242,0602;2;1;1;170;;;;;;;;;"27.07.2023 13:31:04";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45134563253,6343;2;0;1;170;;;;;;;;;"27.07.2023 13:31:05";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45141479535,7639;2;1;1;170;;;;;;;;;"03.08.2023 11:30:32";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45141479547,3495;2;0;1;170;;;;;;;;;"03.08.2023 11:30:33";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45143810564,7685;2;1;1;170;;;;;;;;;"05.08.2023 19:27:13";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45143810576,3542;2;0;1;170;;;;;;;;;"05.08.2023 19:27:14";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45146562369,9537;2;1;1;170;;;;;;;;;"08.08.2023 13:29:49";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45146562381,7014;2;0;1;170;;;;;;;;;"08.08.2023 13:29:50";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45149334568,7963;2;1;1;203;;;;;;;;;"11.08.2023 08:01:47";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45149334568,7963;2;1;1;76;;;;;;;;;"11.08.2023 08:01:47";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45149335089,6991;2;0;1;203;;;;;;;;;"11.08.2023 08:02:32";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45149335089,6991;2;0;1;76;;;;;;;;;"11.08.2023 08:02:32";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45149335202,5116;2;6;1;170;;;;;;;;;"11.08.2023 08:02:41";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45149335202,5116;2;6;1;203;;;;;;;;;"11.08.2023 08:02:41";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45149335202,5116;2;6;1;76;;;;;;;;;"11.08.2023 08:02:41";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45149335680,0694;2;1;1;203;;;;;;;;;"11.08.2023 08:03:23";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45149335680,0694;2;1;1;76;;;;;;;;;"11.08.2023 08:03:23";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45149335737,9514;2;0;1;203;;;;;;;;;"11.08.2023 08:03:28";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45149335737,9514;2;0;1;76;;;;;;;;;"11.08.2023 08:03:28";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45149335873,2755;2;6;1;203;;;;;;;;;"11.08.2023 08:03:39";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45149335873,2755;2;6;1;76;;;;;;;;;"11.08.2023 08:03:39";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45149366712,419;2;1;1;203;;;;;;;;;"11.08.2023 08:48:04";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45149366712,419;2;1;1;76;;;;;;;;;"11.08.2023 08:48:04";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45149366781,8634;2;0;1;203;;;;;;;;;"11.08.2023 08:48:10";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45149366781,8634;2;0;1;76;;;;;;;;;"11.08.2023 08:48:10";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45149366969,0625;2;6;1;203;;;;;;;;;"11.08.2023 08:48:26";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45149366969,0625;2;6;1;76;;;;;;;;;"11.08.2023 08:48:26";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45155731329,7454;2;1;1;170;;;;;;;;;"17.08.2023 17:33:07";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45155731341,3194;2;0;1;170;;;;;;;;;"17.08.2023 17:33:08";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45159316550,4398;2;1;1;203;;;;;;;;;"21.08.2023 07:35:50";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45159316550,4398;2;1;1;76;;;;;;;;;"21.08.2023 07:35:50";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45159316608,3102;2;0;1;203;;;;;;;;;"21.08.2023 07:35:55";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45159316608,3102;2;0;1;76;;;;;;;;;"21.08.2023 07:35:55";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45159317258,5185;2;6;1;170;;;;;;;;;"21.08.2023 07:36:51";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45159317258,5185;2;6;1;203;;;;;;;;;"21.08.2023 07:36:51";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45159317258,5185;2;6;1;76;;;;;;;;;"21.08.2023 07:36:51";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45159348529,9306;2;1;1;203;;;;;;;;;"21.08.2023 08:21:53";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45159348529,9306;2;1;1;76;;;;;;;;;"21.08.2023 08:21:53";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45159348610,9491;2;0;1;203;;;;;;;;;"21.08.2023 08:22:00";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45159348610,9491;2;0;1;76;;;;;;;;;"21.08.2023 08:22:00";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45159348835,5903;2;6;1;203;;;;;;;;;"21.08.2023 08:22:19";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
45159348835,5903;2;6;1;76;;;;;;;;;"21.08.2023 08:22:19";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
45165560127,1296;2;1;1;170;;;;;;;;;"27.08.2023 13:26:35";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
45165560138,7037;2;0;1;170;;;;;;;;;"27.08.2023 13:26:36";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
