"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"TimeString";"MsgText";"PLC";"Waterstand";"RH_cum";"Trein";"Trein_cum";"DD";"FH";"FX";"T";"SQ";"Q";"DR";"RH";"P";"U";"S";"O";"Y"
44358837069,8148;2;0;1;29;2021-06-11 20:05:23;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8148;2;0;1;30;2021-06-11 20:05:23;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8148;2;0;1;31;2021-06-11 20:05:23;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8148;2;0;1;17;2021-06-11 20:05:23;"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8148;2;0;1;203;2021-06-11 20:05:23;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8148;2;0;1;68;2021-06-11 20:05:23;"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8148;2;0;1;73;2021-06-11 20:05:23;"ModeSel Diag_GeenAlgemeneVrijgave";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8148;2;0;1;62;2021-06-11 20:05:23;"Keuzeschakelaar (Sap) Diag_Multischakelaar";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8148;2;0;1;66;2021-06-11 20:05:23;"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;52;2021-06-11 20:05:23;"Noodstop ingedrukt op afstand brugpost paneel (Dnst3)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;53;2021-06-11 20:05:23;"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;54;2021-06-11 20:05:23;"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;55;2021-06-11 20:05:23;"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;57;2021-06-11 20:05:23;"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Smhsn)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;58;2021-06-11 20:05:23;"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Sekno)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;44;2021-06-11 20:05:23;"Noodstop ingedrukt op plaatselijk SvS paneel (Dnst1)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;45;2021-06-11 20:05:23;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;47;2021-06-11 20:05:23;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-1)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;49;2021-06-11 20:05:23;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-2)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;0;1;51;2021-06-11 20:05:23;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-3)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837069,8264;2;1;1;159;2021-06-11 20:05:23;"Encoder Diag_Enc_Verschoven";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837081,3657;2;0;1;128;2021-06-11 20:05:24;"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837081,3773;2;0;1;157;2021-06-11 20:05:24;"Encoder Diag_Enc_DraaitNiet";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837081,3773;2;0;1;158;2021-06-11 20:05:24;"Encoder Diag_Enc_Draairichting";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7639;2;0;1;193;2021-06-11 20:06:08;"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7639;2;0;1;2;2021-06-11 20:06:08;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7639;2;0;1;146;2021-06-11 20:06:08;"Rem Diag_WS";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7639;2;0;1;150;2021-06-11 20:06:08;"Rem Diag_Relais";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7639;2;0;1;181;2021-06-11 20:06:08;"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7639;2;0;1;175;2021-06-11 20:06:08;"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;107;2021-06-11 20:06:08;"Grendel inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;108;2021-06-11 20:06:08;"Grendel inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;103;2021-06-11 20:06:08;"Grendel inr. Diag_WS";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;92;2021-06-11 20:06:08;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;93;2021-06-11 20:06:08;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;88;2021-06-11 20:06:08;"Kontrole inr. Diag_WS";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;56;2021-06-11 20:06:08;"Relais hoofdstroom in (Smhs)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;139;2021-06-11 20:06:08;"Bew.werk FO Diag_Relais STO";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;138;2021-06-11 20:06:08;"Bew.werk FO Diag_Hoofdrelais";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;187;2021-06-11 20:06:08;"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;156;2021-06-11 20:06:08;"Encoder Diag_Enc_Fout";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837590,7755;2;0;1;159;2021-06-11 20:06:08;"Encoder Diag_Enc_Verschoven";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;193;2021-06-11 20:06:09;"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;25;2021-06-11 20:06:09;"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;26;2021-06-11 20:06:09;"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;27;2021-06-11 20:06:09;"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;28;2021-06-11 20:06:09;"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;29;2021-06-11 20:06:09;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;30;2021-06-11 20:06:09;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;31;2021-06-11 20:06:09;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;2;2021-06-11 20:06:09;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;146;2021-06-11 20:06:09;"Rem Diag_WS";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3032;2;1;1;150;2021-06-11 20:06:09;"Rem Diag_Relais";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;203;2021-06-11 20:06:09;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;181;2021-06-11 20:06:09;"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;175;2021-06-11 20:06:09;"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;68;2021-06-11 20:06:09;"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;73;2021-06-11 20:06:09;"ModeSel Diag_GeenAlgemeneVrijgave";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;62;2021-06-11 20:06:09;"Keuzeschakelaar (Sap) Diag_Multischakelaar";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;66;2021-06-11 20:06:09;"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;107;2021-06-11 20:06:09;"Grendel inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;108;2021-06-11 20:06:09;"Grendel inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;103;2021-06-11 20:06:09;"Grendel inr. Diag_WS";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;92;2021-06-11 20:06:09;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;93;2021-06-11 20:06:09;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;88;2021-06-11 20:06:09;"Kontrole inr. Diag_WS";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;52;2021-06-11 20:06:09;"Noodstop ingedrukt op afstand brugpost paneel (Dnst3)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;53;2021-06-11 20:06:09;"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;54;2021-06-11 20:06:09;"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;55;2021-06-11 20:06:09;"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;56;2021-06-11 20:06:09;"Relais hoofdstroom in (Smhs)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;57;2021-06-11 20:06:09;"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Smhsn)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;58;2021-06-11 20:06:09;"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Sekno)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;44;2021-06-11 20:06:09;"Noodstop ingedrukt op plaatselijk SvS paneel (Dnst1)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;45;2021-06-11 20:06:09;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;47;2021-06-11 20:06:09;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-1)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;49;2021-06-11 20:06:09;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-2)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;51;2021-06-11 20:06:09;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-3)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;139;2021-06-11 20:06:09;"Bew.werk FO Diag_Relais STO";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3148;2;1;1;138;2021-06-11 20:06:09;"Bew.werk FO Diag_Hoofdrelais";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3264;2;1;1;187;2021-06-11 20:06:09;"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3264;2;1;1;128;2021-06-11 20:06:09;"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3264;2;1;1;156;2021-06-11 20:06:09;"Encoder Diag_Enc_Fout";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3264;2;1;1;157;2021-06-11 20:06:09;"Encoder Diag_Enc_DraaitNiet";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837602,3264;2;1;1;158;2021-06-11 20:06:09;"Encoder Diag_Enc_Draairichting";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8657;2;0;1;25;2021-06-11 20:06:10;"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8657;2;0;1;26;2021-06-11 20:06:10;"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8657;2;0;1;27;2021-06-11 20:06:10;"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8657;2;0;1;28;2021-06-11 20:06:10;"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8657;2;0;1;29;2021-06-11 20:06:10;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8657;2;0;1;30;2021-06-11 20:06:10;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8657;2;0;1;31;2021-06-11 20:06:10;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;203;2021-06-11 20:06:10;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;68;2021-06-11 20:06:10;"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;73;2021-06-11 20:06:10;"ModeSel Diag_GeenAlgemeneVrijgave";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;62;2021-06-11 20:06:10;"Keuzeschakelaar (Sap) Diag_Multischakelaar";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;66;2021-06-11 20:06:10;"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;52;2021-06-11 20:06:10;"Noodstop ingedrukt op afstand brugpost paneel (Dnst3)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;53;2021-06-11 20:06:10;"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;54;2021-06-11 20:06:10;"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;55;2021-06-11 20:06:10;"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;57;2021-06-11 20:06:10;"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Smhsn)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;58;2021-06-11 20:06:10;"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Sekno)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;44;2021-06-11 20:06:10;"Noodstop ingedrukt op plaatselijk SvS paneel (Dnst1)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;45;2021-06-11 20:06:10;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;47;2021-06-11 20:06:10;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-1)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;49;2021-06-11 20:06:10;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-2)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;0;1;51;2021-06-11 20:06:10;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-3)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837613,8773;2;1;1;159;2021-06-11 20:06:10;"Encoder Diag_Enc_Verschoven";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837625,4282;2;0;1;128;2021-06-11 20:06:11;"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837625,4282;2;0;1;157;2021-06-11 20:06:11;"Encoder Diag_Enc_DraaitNiet";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837625,4282;2;0;1;158;2021-06-11 20:06:11;"Encoder Diag_Enc_Draairichting";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1204;2;6;1;17;2021-06-11 20:06:20;"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1204;2;3;1;193;2021-06-11 20:06:20;"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1319;2;6;1;25;2021-06-11 20:06:20;"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1319;2;6;1;26;2021-06-11 20:06:20;"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1319;2;6;1;27;2021-06-11 20:06:20;"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1319;2;6;1;28;2021-06-11 20:06:20;"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1319;2;6;1;29;2021-06-11 20:06:20;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1319;2;6;1;30;2021-06-11 20:06:20;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1319;2;6;1;31;2021-06-11 20:06:20;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1319;2;3;1;2;2021-06-11 20:06:20;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
44358837734,1319;2;3;1;146;2021-06-11 20:06:20;"Rem Diag_WS";"HMI_Connection_HN_Lokaal";42;0;8;0;250;4;6;18,2;0,3;14;0;0;10191;85;0;0;0
